Gender,Height_cm,US_born,Poverty,Weight_kg,Age_yr
Female,123.2,TRUE,FALSE,41.6,8
Female,173.7,TRUE,FALSE,122.4,16
Female,160.9,TRUE,FALSE,106.1,23
Male,173.7,FALSE,FALSE,67.6,20
Male,169.2,FALSE,FALSE,84.3,44
Male,169.3,TRUE,TRUE,55,28
Female,170.3,TRUE,FALSE,53.1,31
Female,91.6,TRUE,TRUE,12.5,3
Female,161.1,TRUE,FALSE,93.5,72
Female,160.8,FALSE,FALSE,42.6,13
Female,104.7,TRUE,TRUE,16.8,3
Male,93.7,TRUE,TRUE,12.7,2
Female,114.1,TRUE,FALSE,21.6,6
Female,90.8,TRUE,TRUE,12.9,3
Female,156.6,FALSE,TRUE,59.2,21
Male,183.2,TRUE,FALSE,74.6,36
Male,111.6,TRUE,TRUE,17.8,5
Male,183.7,TRUE,FALSE,85.7,14
Male,170.6,TRUE,FALSE,110.4,53
Male,99.3,TRUE,TRUE,17.1,3
Male,181.1,TRUE,FALSE,76.3,30
Female,152,FALSE,FALSE,125.6,18
Female,157.3,TRUE,FALSE,46.1,18
Female,150,TRUE,FALSE,53,68
Male,180.1,TRUE,FALSE,122.3,32
Female,155.6,TRUE,FALSE,81.4,66
Male,132.2,TRUE,FALSE,29.1,7
Female,110.1,TRUE,TRUE,20,5
Male,169.8,FALSE,FALSE,78,68
Male,165.4,TRUE,FALSE,62.1,14
Male,138.4,FALSE,FALSE,27.6,10
Male,149.6,TRUE,FALSE,37.7,10
Male,168.9,TRUE,FALSE,66.4,79
Male,186.3,TRUE,FALSE,84.3,24
Female,139.6,TRUE,TRUE,60.7,9
Female,169.1,TRUE,FALSE,70.1,34
Female,149,FALSE,FALSE,51.2,49
Male,173.1,TRUE,FALSE,88.1,18
Female,131.4,TRUE,FALSE,29.1,9
Male,159.7,TRUE,TRUE,92.9,60
Female,136.1,TRUE,FALSE,31.1,9
Female,170.5,TRUE,TRUE,112.7,60
Male,111.3,TRUE,TRUE,18.4,5
Female,159,FALSE,FALSE,76.3,54
Female,157.6,FALSE,FALSE,45.9,38
Male,180.5,TRUE,TRUE,90,19
Male,188.6,TRUE,FALSE,121.8,53
Male,171.3,TRUE,FALSE,60.6,80
Male,171.6,FALSE,FALSE,84.2,38
Male,130.8,TRUE,FALSE,27.8,6
Female,170,TRUE,FALSE,86.9,78
Female,167.6,TRUE,FALSE,63.6,16
Male,179.8,TRUE,FALSE,86.3,65
Male,163.7,FALSE,FALSE,59.4,65
Female,144.6,TRUE,FALSE,40.3,11
Male,175,TRUE,FALSE,72.7,65
Female,149.7,FALSE,TRUE,45.1,14
Male,164,FALSE,TRUE,41.4,71
Male,137.5,TRUE,TRUE,29.8,10
Female,154,FALSE,TRUE,61.6,65
Male,114.8,TRUE,FALSE,19.3,6
Female,149,FALSE,FALSE,54.4,46
Male,170.9,TRUE,FALSE,84.3,49
Male,177.4,TRUE,TRUE,70.6,25
Female,150,TRUE,TRUE,114.2,79
Female,165.6,TRUE,FALSE,58.1,31
Male,171.7,TRUE,FALSE,62.2,15
Female,113.2,TRUE,FALSE,23.7,6
Male,167.5,FALSE,TRUE,72.8,21
Female,165,TRUE,FALSE,101.4,77
Male,164.4,TRUE,TRUE,56.6,14
Male,186.9,TRUE,FALSE,107.7,45
Female,111.5,TRUE,TRUE,21.1,5
Male,129.7,TRUE,TRUE,48.7,7
Female,152.2,FALSE,TRUE,81.7,74
Female,156.5,FALSE,FALSE,78.9,41
Female,95.9,TRUE,FALSE,15,2
Female,91.3,TRUE,TRUE,15.6,2
Male,179.3,TRUE,FALSE,87,35
Female,171.3,TRUE,FALSE,79,12
Male,170.5,TRUE,FALSE,108.4,35
Female,156,FALSE,FALSE,85.2,53
Female,117.2,FALSE,FALSE,18.7,6
Male,165.8,FALSE,FALSE,53.1,29
Male,174.7,FALSE,TRUE,92.1,19
Male,174.7,FALSE,FALSE,83.4,24
Male,167.9,FALSE,FALSE,70.3,30
Female,162.9,FALSE,FALSE,80.9,37
Female,126.5,TRUE,TRUE,26,8
Female,152.9,TRUE,FALSE,54.2,11
Female,96.4,TRUE,TRUE,13.4,2
Male,172.9,FALSE,FALSE,56.5,21
Male,190.5,TRUE,FALSE,75.4,29
Female,157.6,TRUE,FALSE,58.6,13
Male,125.4,TRUE,FALSE,30.5,7
Female,119.9,TRUE,TRUE,22.4,7
Female,156.9,TRUE,FALSE,60.1,37
Male,117.3,TRUE,TRUE,20.9,4
Female,118.8,TRUE,FALSE,19.1,7
Male,183.4,TRUE,FALSE,63,61
Male,144.6,FALSE,TRUE,44.9,11
Male,98.1,TRUE,FALSE,15.2,3
Male,133.6,TRUE,TRUE,32.2,9
Male,176,FALSE,TRUE,59.2,20
Female,148.9,FALSE,TRUE,66.3,70
Female,161.3,TRUE,FALSE,77.7,53
Female,155.6,FALSE,TRUE,90.4,12
Male,171.1,TRUE,FALSE,64.8,16
Male,172.9,TRUE,TRUE,90.3,53
Male,193.9,TRUE,FALSE,91.7,38
Male,124.2,TRUE,FALSE,27.4,6
Male,175,FALSE,FALSE,66.9,17
Female,159.5,TRUE,TRUE,56,34
Male,165.6,FALSE,FALSE,69.3,62
Female,155.8,TRUE,TRUE,53.6,59
Female,167.1,TRUE,FALSE,95.9,71
Male,111.5,TRUE,FALSE,19.5,4
Female,114.5,TRUE,TRUE,19.9,4
Female,156.6,TRUE,FALSE,66,74
Male,100.2,TRUE,FALSE,16.2,3
Male,172.5,FALSE,FALSE,80,44
Female,164.7,TRUE,FALSE,82.2,43
Female,168,TRUE,FALSE,58.3,15
Male,175.2,TRUE,FALSE,96.2,70
Female,160.3,TRUE,TRUE,71.8,17
Female,144.2,TRUE,TRUE,33.8,10
Male,174.4,TRUE,FALSE,86.3,80
Female,105.9,TRUE,FALSE,21.3,4
Male,133.8,TRUE,FALSE,32,8
Male,182.9,TRUE,FALSE,72.3,70
Female,144.3,TRUE,FALSE,38.8,10
Female,98.7,TRUE,FALSE,17.3,3
Female,164.2,TRUE,TRUE,48,13
Male,123.8,TRUE,FALSE,26.9,6
Male,171.2,FALSE,FALSE,89.4,46
Female,125.5,TRUE,FALSE,25.7,6
Male,172.2,TRUE,TRUE,82.8,50
Female,164.2,FALSE,FALSE,63.4,66
Male,172.7,TRUE,TRUE,70.7,21
Female,157.9,TRUE,FALSE,90.5,41
Male,179.6,TRUE,FALSE,81.7,36
Male,133.9,FALSE,FALSE,35.6,8
Female,154.5,FALSE,FALSE,58.8,66
Female,86.7,TRUE,FALSE,13.2,3
Male,176.4,TRUE,FALSE,56.5,15
Male,112.3,TRUE,TRUE,20.7,4
Female,163.5,TRUE,FALSE,51.9,34
Male,166,FALSE,FALSE,72.3,24
Male,166.2,TRUE,FALSE,74.7,16
Male,174.6,TRUE,FALSE,72.2,37
Female,106.6,TRUE,FALSE,19.9,4
Male,128.2,TRUE,FALSE,28.4,9
Female,100,FALSE,TRUE,18.9,3
Male,174.6,TRUE,TRUE,105.3,55
Female,147.3,FALSE,FALSE,50.1,54
Female,153.3,FALSE,FALSE,59.4,46
Male,182.6,TRUE,FALSE,90.1,44
Male,160.3,TRUE,FALSE,71.3,28
Female,160.7,TRUE,FALSE,46.4,34
Male,169.5,TRUE,FALSE,86.7,14
Female,148.9,FALSE,TRUE,39,16
Female,149.2,FALSE,FALSE,65.2,80
Male,176.4,TRUE,FALSE,92.6,24
Female,157.8,FALSE,TRUE,86.1,66
Male,178.3,TRUE,FALSE,124.1,15
Male,169.3,TRUE,FALSE,65.5,18
Male,183.2,FALSE,FALSE,82.8,49
Male,180.3,TRUE,TRUE,83.7,15
Female,155,TRUE,TRUE,82.3,25
Female,166,FALSE,FALSE,87.9,34
Male,179.8,TRUE,FALSE,81,54
Male,161.4,FALSE,FALSE,80.4,70
Male,165.4,FALSE,TRUE,53.7,50
Female,119,TRUE,TRUE,22.3,6
Male,188.8,TRUE,FALSE,106.8,41
Male,175.8,FALSE,FALSE,113.2,40
Female,156.5,TRUE,FALSE,57.7,43
Male,199.5,TRUE,FALSE,89.5,19
Male,180.4,TRUE,FALSE,111.9,44
Female,153.5,FALSE,TRUE,51.8,62
Male,89,TRUE,TRUE,12.6,2
Male,163.5,FALSE,TRUE,74.2,36
Male,174.1,TRUE,FALSE,73.3,18
Female,161,TRUE,FALSE,75.2,70
Male,151.6,TRUE,TRUE,48.5,13
Male,180.1,TRUE,FALSE,122.1,48
Female,160.9,TRUE,FALSE,93.9,61
Female,156.5,FALSE,FALSE,53.3,37
Female,163.2,TRUE,FALSE,103.5,58
Male,173,TRUE,TRUE,83.1,48
Male,183.3,TRUE,FALSE,103.9,54
Female,163.8,TRUE,TRUE,63,17
Male,151,TRUE,FALSE,41.8,10
Female,155.7,FALSE,FALSE,107,53
Male,177.3,FALSE,TRUE,77.6,20
Female,155.5,FALSE,FALSE,58.3,68
Male,172,TRUE,FALSE,67.3,18
Female,163.5,TRUE,FALSE,96,47
Male,163.7,TRUE,TRUE,48.4,15
Male,180.5,TRUE,TRUE,109.1,19
Male,187.2,TRUE,FALSE,84.2,60
Female,164.9,TRUE,FALSE,94.7,40
Male,130,TRUE,FALSE,35.5,8
Male,161.1,FALSE,FALSE,68,50
Female,155.5,FALSE,FALSE,74.9,67
Female,164.2,TRUE,FALSE,57.6,14
Female,164.5,TRUE,FALSE,92.2,44
Male,103.8,TRUE,TRUE,17.7,3
Male,148.8,TRUE,FALSE,54.1,11
Male,178,TRUE,FALSE,77.4,80
Female,148.8,TRUE,FALSE,120.1,60
Male,188.5,TRUE,FALSE,97.4,53
Female,168.5,TRUE,FALSE,68.6,30
Female,176.2,TRUE,TRUE,89.2,41
Female,159.1,FALSE,TRUE,63,56
Male,169.3,FALSE,FALSE,78.5,59
Female,180.1,TRUE,FALSE,112.1,27
Male,175,FALSE,FALSE,81.6,80
Female,155.6,TRUE,FALSE,65.1,59
Female,151.5,TRUE,TRUE,63.7,80
Female,169.5,TRUE,FALSE,96.8,44
Male,171,TRUE,FALSE,60.8,67
Male,180.1,TRUE,FALSE,64.9,38
Female,136.8,TRUE,FALSE,34.1,8
Male,169.8,TRUE,FALSE,76,30
Male,184.8,TRUE,FALSE,94.3,39
Male,129.3,TRUE,TRUE,24.3,10
Female,165.9,TRUE,FALSE,112.2,46
Male,166.3,TRUE,FALSE,71.8,62
Male,163.2,FALSE,TRUE,64.1,43
Male,183.3,FALSE,TRUE,107.2,37
Female,170.9,TRUE,FALSE,172.5,62
Male,163.4,FALSE,TRUE,81,35
Male,172.3,FALSE,FALSE,61.3,39
Male,187.7,TRUE,TRUE,92.8,27
Female,152.6,TRUE,FALSE,86.1,67
Female,161.1,TRUE,FALSE,84.3,51
Male,177.7,TRUE,FALSE,103.7,59
Female,155.6,TRUE,TRUE,70.9,31
Female,149,FALSE,TRUE,61.5,40
Male,169.9,FALSE,TRUE,79.6,27
Male,179.4,TRUE,FALSE,81.3,40
Male,168.2,FALSE,FALSE,79.7,48
Female,161.2,FALSE,TRUE,80.3,42
Female,167.4,TRUE,FALSE,76.4,14
Male,189.3,TRUE,FALSE,89.5,32
Female,156.8,TRUE,TRUE,60.5,35
Male,169,TRUE,FALSE,84.1,80
Male,98.1,TRUE,FALSE,14.9,2
Female,156.7,FALSE,TRUE,55.4,80
Female,108.5,TRUE,TRUE,19.8,6
Male,113.5,TRUE,FALSE,18.7,5
Male,160.4,FALSE,TRUE,65.3,59
Male,86.2,TRUE,TRUE,12.7,2
Male,102.8,TRUE,FALSE,14.4,4
Female,170.9,TRUE,FALSE,138.7,40
Male,176.3,TRUE,FALSE,58,13
Male,179.6,TRUE,FALSE,61.9,19
Male,175.9,TRUE,FALSE,82.4,75
Male,167.2,TRUE,FALSE,71.3,67
Male,180.2,TRUE,FALSE,62,17
Female,152.3,FALSE,TRUE,62.6,80
Male,133.5,TRUE,FALSE,28.9,7
Female,149.3,FALSE,FALSE,77.8,72
Male,130.9,TRUE,FALSE,48.5,9
Female,113.9,TRUE,FALSE,18.3,6
Female,131.8,TRUE,FALSE,40.5,7
Female,155.2,TRUE,FALSE,62.5,41
Female,146.6,FALSE,TRUE,47.3,76
Male,170.7,FALSE,FALSE,85,53
Male,169.2,FALSE,TRUE,66.5,32
Female,159.7,FALSE,TRUE,59.6,28
Female,160.9,TRUE,FALSE,108,72
Male,158.5,TRUE,TRUE,47.4,12
Male,109.1,TRUE,FALSE,21.2,4
Male,167.3,TRUE,FALSE,91.9,66
Female,107.1,TRUE,TRUE,16.6,5
Male,177.1,TRUE,TRUE,128.5,67
Male,187.6,TRUE,FALSE,107.9,18
Female,94.8,TRUE,TRUE,14.1,3
Male,138.6,TRUE,FALSE,36.2,12
Male,161.6,FALSE,FALSE,75.9,40
Male,112.6,TRUE,FALSE,20.2,5
Male,161.6,FALSE,FALSE,78.8,36
Male,164.4,TRUE,FALSE,82.8,79
Female,158.5,TRUE,FALSE,65.8,80
Male,125.9,TRUE,FALSE,25.5,6
Female,163.4,TRUE,TRUE,48.4,16
Male,179.2,TRUE,FALSE,130.1,47
Female,120.2,TRUE,FALSE,23,6
Female,150.2,TRUE,FALSE,67.8,61
Male,173.5,TRUE,FALSE,70,80
Female,154.8,FALSE,FALSE,55.6,55
Male,175.5,TRUE,FALSE,94.2,50
Female,155.5,TRUE,FALSE,46.9,22
Male,161.8,TRUE,FALSE,64.1,17
Female,110.3,TRUE,TRUE,19.6,5
Female,167.7,TRUE,FALSE,116.3,63
Male,190.2,TRUE,FALSE,81.6,28
Male,126.6,FALSE,TRUE,45,7
Female,160.2,TRUE,FALSE,102.6,32
Male,186.2,TRUE,FALSE,92.7,37
Male,175.6,FALSE,FALSE,95.2,37
Male,138.2,TRUE,FALSE,31.5,8
Male,178,TRUE,TRUE,72.5,28
Female,164.2,TRUE,TRUE,86.6,53
Male,188.8,TRUE,FALSE,83.6,74
Male,180.8,TRUE,FALSE,96.3,56
Female,153.8,FALSE,TRUE,71,54
Male,144.9,TRUE,FALSE,56.2,10
Male,173.9,FALSE,FALSE,77.5,32
Male,161.7,TRUE,FALSE,75.4,27
Female,152.5,FALSE,FALSE,48.6,27
Male,113.9,TRUE,FALSE,22.9,6
Female,118.7,TRUE,FALSE,25.7,6
Female,160.6,FALSE,FALSE,49.8,48
Male,171.5,FALSE,TRUE,99.4,35
Female,87.6,TRUE,FALSE,13.3,2
Male,167.1,TRUE,FALSE,58.6,14
Female,159.4,TRUE,FALSE,80.8,61
Female,157.4,TRUE,FALSE,77.1,71
Female,178,TRUE,FALSE,160.8,31
Female,157.1,TRUE,TRUE,49.3,15
Male,171.2,FALSE,TRUE,98.5,66
Male,143.4,TRUE,TRUE,32.7,9
Male,133.8,TRUE,FALSE,37.5,10
Female,125.8,TRUE,TRUE,26.3,9
Male,174.9,TRUE,FALSE,93,31
Female,149.9,FALSE,FALSE,55.3,41
Male,184.6,TRUE,TRUE,101.1,26
Male,167.3,FALSE,FALSE,89.2,48
Male,148.8,FALSE,FALSE,46,10
Female,166.7,TRUE,FALSE,119.4,45
Female,154.9,FALSE,FALSE,50.4,26
Female,164.9,TRUE,FALSE,58.5,68
Male,174.4,FALSE,TRUE,77.4,36
Female,163.7,TRUE,FALSE,93,15
Male,175.4,TRUE,FALSE,95.3,16
Male,184.8,TRUE,FALSE,78.1,64
Female,169.5,TRUE,TRUE,90.4,23
Female,135.4,TRUE,TRUE,32.9,9
Female,157.8,FALSE,TRUE,97.6,31
Male,117.9,TRUE,TRUE,18.5,6
Female,153.7,TRUE,FALSE,37.2,80
Male,182.1,TRUE,FALSE,84.9,67
Female,158.5,TRUE,TRUE,92.2,65
Female,165.3,FALSE,FALSE,82.4,50
Female,154.8,TRUE,TRUE,57.4,11
Male,143.1,TRUE,FALSE,34.3,10
Female,123.6,TRUE,FALSE,29.5,6
Female,158.3,TRUE,FALSE,38,10
Female,123.9,TRUE,TRUE,33.3,6
Male,158.2,TRUE,TRUE,44.7,13
Male,182.9,TRUE,FALSE,87.7,57
Female,157.7,TRUE,FALSE,68,17
Male,142,TRUE,TRUE,47.3,10
Female,171.7,TRUE,FALSE,110.6,39
Female,167.8,TRUE,FALSE,55.7,18
Male,139.2,TRUE,TRUE,28.6,10
Male,180.5,TRUE,FALSE,77.9,47
Male,103.5,TRUE,FALSE,17.4,3
Male,168.9,FALSE,TRUE,95.8,39
Male,175.2,TRUE,FALSE,102.9,51
Female,153,TRUE,FALSE,46.5,13
Female,161.5,TRUE,FALSE,86.8,62
Male,117.7,TRUE,TRUE,26.1,7
Male,176.4,TRUE,TRUE,66.1,20
Female,160.3,FALSE,TRUE,86.7,44
Male,172.7,TRUE,FALSE,67.6,80
Male,167.1,TRUE,FALSE,95.2,53
Male,169.9,FALSE,FALSE,88.5,70
Female,159.6,TRUE,FALSE,108.3,22
Female,162.1,TRUE,FALSE,104.3,19
Male,180.5,TRUE,FALSE,75.1,16
Female,147.2,FALSE,TRUE,61.3,51
Female,141.3,FALSE,FALSE,53.2,78
Female,112.4,TRUE,TRUE,18.9,5
Female,168.7,TRUE,FALSE,81.4,21
Female,159.1,TRUE,FALSE,53.1,49
Female,151.3,FALSE,FALSE,74.5,27
Male,139.4,TRUE,FALSE,48.8,8
Female,164.9,TRUE,TRUE,77.2,48
Female,164.1,TRUE,FALSE,59.7,74
Male,145.7,TRUE,TRUE,40.4,12
Female,167.6,TRUE,TRUE,57.1,16
Male,121.8,TRUE,TRUE,23.6,8
Female,162.1,TRUE,TRUE,85.2,69
Male,171.6,TRUE,TRUE,70.4,22
Male,175.6,TRUE,FALSE,65.5,19
Female,169.8,TRUE,FALSE,91.5,61
Female,169.4,TRUE,FALSE,76.4,27
Male,168.4,TRUE,TRUE,94.5,18
Female,136,TRUE,FALSE,44.2,7
Female,114.4,TRUE,FALSE,19.6,6
Male,86,TRUE,FALSE,11.3,2
Male,172.9,TRUE,FALSE,91.7,62
Male,160.6,TRUE,TRUE,43.3,13
Female,144.8,TRUE,TRUE,84.4,64
Female,95.3,TRUE,FALSE,12.7,2
Male,178.2,TRUE,TRUE,83,17
Male,175.1,FALSE,FALSE,67.3,51
Male,175.9,TRUE,FALSE,83.3,58
Female,141.8,TRUE,FALSE,33.9,9
Female,156.9,TRUE,FALSE,40.7,13
Male,180.1,TRUE,FALSE,73.2,21
Female,102.3,TRUE,FALSE,17.4,4
Male,164.3,FALSE,FALSE,71.9,34
Male,134,TRUE,FALSE,26.8,7
Male,101.5,TRUE,FALSE,16.7,4
Female,157.2,TRUE,FALSE,75.1,23
Male,174.3,FALSE,TRUE,123.5,14
Female,143.9,TRUE,FALSE,43.8,80
Female,175.4,TRUE,FALSE,74.3,23
Male,175.6,TRUE,FALSE,103.8,64
Male,178.1,TRUE,FALSE,102.5,51
Male,185.5,TRUE,FALSE,92.8,70
Male,109.7,TRUE,FALSE,19.5,3
Female,167.8,TRUE,FALSE,94.7,51
Female,124.9,TRUE,FALSE,20,8
Female,140,TRUE,TRUE,59.4,21
Male,172.9,TRUE,FALSE,60.2,16
Female,130.5,TRUE,FALSE,38.4,9
Male,169.4,FALSE,FALSE,108.3,38
Male,121.6,TRUE,FALSE,21.3,6
Male,157.1,TRUE,TRUE,75.8,11
Male,156.8,FALSE,TRUE,41.6,13
Male,188,TRUE,FALSE,136.5,30
Male,164.4,TRUE,FALSE,53.1,80
Male,171.7,TRUE,FALSE,87.8,28
Female,140.8,FALSE,TRUE,44,80
Female,161,TRUE,TRUE,103.7,21
Female,163.4,TRUE,TRUE,90.1,18
Female,173.3,TRUE,FALSE,65.3,61
Male,130.9,TRUE,FALSE,38.3,7
Male,168.9,TRUE,FALSE,104.4,55
Male,176.1,TRUE,FALSE,70.7,49
Female,141.4,TRUE,TRUE,51.3,10
Female,156.6,TRUE,TRUE,65.8,14
Male,91.1,TRUE,TRUE,14.8,2
Female,158.9,TRUE,FALSE,48.7,65
Female,176.8,TRUE,FALSE,77,24
Male,181.5,TRUE,FALSE,68.4,80
Male,166.2,TRUE,FALSE,87.8,74
Male,185.1,TRUE,FALSE,87.1,41
Female,149.5,TRUE,TRUE,45.8,15
Female,104.8,TRUE,FALSE,17.4,4
Male,166.8,TRUE,FALSE,67,62
Female,176,TRUE,TRUE,62.3,19
Female,127,TRUE,TRUE,29.7,9
Female,157.9,FALSE,TRUE,74.3,48
Female,160,FALSE,FALSE,69.8,43
Male,94.3,TRUE,FALSE,13,2
Male,157.1,TRUE,FALSE,59.9,69
Female,147.9,FALSE,FALSE,34.3,11
Male,176.5,TRUE,FALSE,76.7,17
Female,133.3,TRUE,FALSE,40.5,6
Male,189,FALSE,FALSE,135.1,32
Female,155.2,TRUE,FALSE,44.2,11
Male,179.7,TRUE,FALSE,95.4,56
Female,159.9,FALSE,TRUE,62.2,65
Female,159.2,TRUE,FALSE,44.5,14
Male,189.5,TRUE,FALSE,93.5,58
Female,162,TRUE,FALSE,79,70
Female,151.7,FALSE,FALSE,99.5,33
Male,194.8,TRUE,FALSE,108.1,53
Male,166.8,TRUE,FALSE,93.2,73
Female,95.9,TRUE,FALSE,14.9,3
Male,173.2,FALSE,FALSE,95.3,54
Female,169,FALSE,FALSE,65.2,60
Female,165.2,TRUE,FALSE,86.4,61
Female,157.1,TRUE,FALSE,70.1,34
Male,190.9,TRUE,TRUE,77,20
Female,163.6,TRUE,FALSE,57.8,56
Male,168.7,FALSE,TRUE,91,64
Female,158.7,TRUE,FALSE,81.1,80
Female,164.7,TRUE,FALSE,73.5,54
Female,150.5,FALSE,TRUE,57.9,54
Male,129.3,TRUE,FALSE,27.6,10
Female,90.8,TRUE,FALSE,12.9,3
Male,165.4,FALSE,FALSE,69.8,54
Female,149.8,FALSE,FALSE,44,15
Male,126.7,TRUE,TRUE,32.5,6
Female,155.1,TRUE,FALSE,50.4,22
Female,169.3,TRUE,FALSE,91.3,70
Female,141.7,TRUE,FALSE,42.3,9
Female,139.3,TRUE,TRUE,31,11
Female,171.6,TRUE,FALSE,144.9,34
Male,186.4,TRUE,FALSE,66.4,23
Female,155.7,TRUE,TRUE,75.1,80
Male,177.8,FALSE,FALSE,86.2,39
Female,105.8,TRUE,FALSE,18.2,3
Male,173.9,FALSE,TRUE,80.5,14
Female,160.4,TRUE,FALSE,92.7,57
Female,90.4,TRUE,TRUE,12.7,2
Male,167.8,FALSE,FALSE,66.9,63
Female,159.4,TRUE,FALSE,63.8,56
Female,159,TRUE,FALSE,84.1,80
Female,117.5,TRUE,FALSE,23.1,5
Female,165.9,TRUE,TRUE,102.7,51
Female,164.9,TRUE,FALSE,77.8,54
Male,178.1,FALSE,FALSE,98.5,50
Male,169.8,TRUE,FALSE,95.6,61
Male,115.6,TRUE,FALSE,20.5,6
Male,178.9,FALSE,FALSE,79.2,64
Male,95.5,TRUE,FALSE,13.4,3
Male,182.8,FALSE,FALSE,83.1,41
Male,178.2,TRUE,FALSE,98.9,40
Male,169.3,TRUE,TRUE,57.6,22
Female,101.2,TRUE,FALSE,15.6,4
Female,164.1,TRUE,TRUE,104.5,62
Female,137.7,TRUE,FALSE,38.9,9
Male,165.9,FALSE,FALSE,70,36
Female,150.6,TRUE,FALSE,76.7,28
Female,170.2,TRUE,FALSE,57.8,20
Male,114.2,TRUE,FALSE,18.4,6
Male,168.7,TRUE,FALSE,68.4,19
Male,172.3,FALSE,FALSE,82.3,46
Female,114.1,TRUE,TRUE,20.2,5
Female,166.5,TRUE,FALSE,113,41
Male,163.9,TRUE,FALSE,65.4,63
Male,126.4,TRUE,TRUE,25.8,9
Female,151.5,TRUE,FALSE,47.5,14
Female,153.8,TRUE,TRUE,54.7,57
Male,165.7,TRUE,FALSE,78.7,80
Female,156.1,TRUE,TRUE,72.7,30
Female,131.8,TRUE,TRUE,38.7,8
Male,108.8,TRUE,TRUE,18.2,4
Male,176,TRUE,FALSE,100.3,36
Female,156.9,TRUE,FALSE,47.9,80
Male,181.2,FALSE,FALSE,98.3,21
Female,160.7,FALSE,TRUE,47,19
Female,93.1,TRUE,TRUE,14.6,2
Male,92.1,TRUE,TRUE,14.2,2
Female,154.4,FALSE,FALSE,44.4,27
Male,175.2,TRUE,FALSE,99.3,74
Male,171.3,FALSE,FALSE,113.8,22
Female,167.4,TRUE,FALSE,63.6,18
Female,141.9,TRUE,FALSE,49.4,10
Male,169.7,TRUE,FALSE,58.9,34
Male,153.5,TRUE,FALSE,58.3,11
Female,87,TRUE,FALSE,10.6,2
Male,132.6,TRUE,TRUE,31,7
Male,115.5,TRUE,TRUE,19.7,6
Male,177.6,FALSE,FALSE,91,41
Female,144.3,FALSE,TRUE,49.1,71
Male,171.5,FALSE,FALSE,78.4,66
Male,183.5,FALSE,FALSE,81.7,16
Male,169.6,TRUE,FALSE,90.7,80
Male,182,FALSE,FALSE,64.7,30
Female,159.3,TRUE,TRUE,73.2,58
Female,160.6,TRUE,FALSE,60.8,26
Male,143,FALSE,FALSE,46.2,9
Male,189.4,TRUE,FALSE,83.3,29
Female,90.1,TRUE,FALSE,13.4,2
Male,172.5,TRUE,FALSE,71.1,61
Female,154.4,TRUE,FALSE,56.9,61
Male,178.4,TRUE,FALSE,81.3,18
Female,116.9,FALSE,FALSE,25.9,7
Female,153.3,FALSE,TRUE,52.9,23
Female,164.9,TRUE,FALSE,60.7,39
Female,158.8,TRUE,FALSE,72.4,80
Female,166.9,FALSE,FALSE,56.1,36
Female,160.6,TRUE,FALSE,38.8,11
Female,156.5,TRUE,FALSE,60,32
Female,155.8,TRUE,FALSE,58.9,80
Male,184.8,TRUE,FALSE,104.6,48
Male,107.9,TRUE,TRUE,20,4
Male,174.8,TRUE,TRUE,61.1,17
Male,129.4,TRUE,FALSE,35.1,7
Female,177.3,TRUE,FALSE,110,47
Male,172.2,TRUE,FALSE,90.6,55
Male,159.4,TRUE,FALSE,81.4,12
Male,167.9,TRUE,TRUE,81.5,25
Female,176.9,TRUE,FALSE,100.2,18
Female,91.2,TRUE,FALSE,13.4,2
Male,186.5,TRUE,FALSE,83.8,15
Female,164.6,TRUE,FALSE,122.1,31
Female,150.5,FALSE,TRUE,69.4,76
Female,157.8,FALSE,TRUE,77,19
Male,134,TRUE,FALSE,41.4,11
Female,164.8,TRUE,FALSE,61.5,17
Female,169.7,TRUE,TRUE,92.5,16
Male,176.7,TRUE,FALSE,88.3,30
Male,138,TRUE,FALSE,33.1,10
Male,164.9,TRUE,FALSE,80.8,80
Male,160.4,TRUE,TRUE,66.8,11
Female,170.3,FALSE,TRUE,75.9,46
Male,177,TRUE,FALSE,91.9,80
Female,149.5,FALSE,TRUE,64.3,42
Male,175.9,TRUE,FALSE,84.5,58
Male,167.2,FALSE,FALSE,82.7,56
Female,160.1,TRUE,FALSE,76.3,79
Female,95.5,TRUE,FALSE,14,2
Male,112,TRUE,TRUE,29.2,4
Male,178.2,TRUE,FALSE,95.5,31
Female,134.8,TRUE,FALSE,26.2,8
Male,141.1,TRUE,TRUE,50.7,9
Male,186.3,TRUE,TRUE,113.5,43
Male,112.5,TRUE,FALSE,18.3,5
Male,147.4,TRUE,FALSE,33.1,12
Male,101.6,TRUE,FALSE,17.2,2
Female,89.3,TRUE,FALSE,14.4,2
Female,163.1,TRUE,TRUE,80.7,22
Male,165.8,FALSE,FALSE,76.5,54
Female,111.7,TRUE,FALSE,18.6,5
Male,179.6,TRUE,FALSE,65.4,14
Male,183.8,TRUE,TRUE,101.4,53
Female,166.9,TRUE,FALSE,80.2,54
Female,151.7,FALSE,TRUE,60.5,60
Female,146.3,FALSE,FALSE,55,60
Male,170.7,TRUE,FALSE,66.2,69
Male,90.2,TRUE,FALSE,14.2,2
Female,164.4,TRUE,FALSE,71.3,66
Male,178.7,FALSE,FALSE,70.9,29
Male,168.8,TRUE,TRUE,90.1,21
Female,160,TRUE,TRUE,63.7,22
Female,151.4,TRUE,FALSE,50.5,11
